genotype,group,rust_pct_pred,ram_pct_pred
41423,spring_2024,0.0,0.0033976553691863324
9840,winter,2.260229668248357,1.4170062466164808
41472,spring_2024,2.3348801954390286,12.382213085253731
9841,winter,1.6086639298868661,1.8664017791998875
742080,spring_2025,0.08350581453910963,1.1206675266357555
41554,spring_2024,0.16678358421303222,6.92123701581345
9621,winter,1.7360613858001452,0.019402495530496566
9827,winter,4.545701701919417,0.0767152175095096
9748,winter,0.5081151308884081,4.927592767376165
9775,winter,1.5795428728245293,1.450088739627361
694096,spring_2025,0.04534843796225714,2.2676378430555344
9632,winter,1.5794517575582236,0.5872088818168667
742012,spring_2025,1.4310922217267974,5.588706846663947
9809,winter,2.1463819979853174,1.3810768754385072
9622,winter,4.953679283450009,0.09422898667991335
9645,winter,3.090453079704244,0.7941109410116933
9797,winter,2.69614266014254,1.948216533420398
9667,winter,2.0528554310469698,0.32217145315126694
694077,spring_2025,0.11108438358978241,1.1789539689017783
9765,winter,1.4272376637688258,2.0078899840822824
9742,winter,0.3672757322559912,10.199959149944066
41480,spring_2024,0.9700083799329962,21.460278939680492
694108,spring_2025,0.4668198793450158,0.7616345877621373
9630,winter,3.010636467403553,0.1875740663100982
9719,winter,4.113442895092671,0.2197482744309782
9625,winter,3.6729199656103133,0.020283461372683248
9837,winter,7.143654060117976,0.5800534095410443
9705,winter,0.9045492654076549,0.3408806820928527
9723,winter,4.52374399137037,0.18043264913495194
694046,spring_2025,0.19386432015307728,5.83229477447537
742078,spring_2025,0.07847228522180895,1.2505669962805044
9828,winter,4.426032563023171,0.7947644527770177
9637,winter,0.3230657247913838,0.10052787562908135
9715,winter,3.8806699136817406,0.18715222779621404
694066,spring_2025,0.5793476008870541,1.2868422870034302
9642,winter,2.1730714905993995,1.6129763511510546
